edge_idx,source,target,control,ms,delta
3727,56,12,0.27758786,0.2818849,-0.004297048
240,3,22,0.2733988,0.27771673,-0.0043179393
928,13,45,0.27470592,0.2790349,-0.004328996
886,12,65,0.2740369,0.2783687,-0.0043317974
1161,17,40,0.2774878,0.28182313,-0.004335314
3489,10,9,0.27450144,0.2788404,-0.00433895
5454,61,53,0.27225947,0.27659988,-0.00434041
4743,65,31,0.27884236,0.28319317,-0.0043508112
3000,4,2,0.27191886,0.27627605,-0.004357189
5375,51,50,0.27766111,0.28202325,-0.004362136
2390,45,51,0.2708214,0.27518508,-0.004363686
1977,33,64,0.2713952,0.27575964,-0.004364431
4225,32,21,0.27302602,0.27739418,-0.004368156
359,4,70,0.27767488,0.2820458,-0.004370928
29,0,30,0.27268997,0.27706686,-0.0043768883
4357,59,23,0.2762012,0.28057957,-0.0043783784
1420,22,24,0.27486685,0.27925026,-0.004383415
402,5,43,0.27376947,0.27815688,-0.0043874085
2752,61,69,0.27453724,0.27892578,-0.004388541
4107,23,19,0.27565107,0.2800404,-0.0043893456
879,12,58,0.2761432,0.28053933,-0.0043961406
3699,28,12,0.2749752,0.27937323,-0.004398018
3878,24,15,0.27607694,0.2804783,-0.004401356
1068,15,64,0.27935922,0.28376523,-0.004406005
1955,33,42,0.27732965,0.28173804,-0.0044083893
4377,28,24,0.2731593,0.2775725,-0.0044132173
146,1,73,0.27181715,0.2762354,-0.004418254
3149,10,4,0.27954504,0.28396636,-0.0044213235
683,9,54,0.26885512,0.2732886,-0.004433483
4475,27,26,0.27534878,0.27978495,-0.004436165
5563,75,58,0.27424213,0.27867943,-0.0044372976
4884,40,35,0.27197945,0.27641922,-0.004439771
201,2,55,0.27107203,0.27551624,-0.0044442117
3084,16,3,0.27248576,0.27693525,-0.0044494867
2117,37,46,0.26895708,0.27341002,-0.004452944
1536,24,37,0.27574837,0.2802019,-0.00445354
3829,35,14,0.27805394,0.28251293,-0.0044589937
3730,59,12,0.27329385,0.2777541,-0.0044602454
1193,17,72,0.27617306,0.28063533,-0.004462272
